user_id,user_name,place_name,rating,review_text,date,likes_count,reviewer_link,reviewer_image,photos
31,Akrur Sharma,Uma Maheshwor temple,5,One of the best temple  in Kirtipur with good view of Kathmandu.,2 months ago,0,https://www.google.com/maps/contrib/105732142528392742029/reviews?hl=en-GB,https://lh3.googleusercontent.com/a/ACg8ocK5GmlQJWoo2mpTRG8dLRN0Qhq4qU1jvamwHRqh5sKW3jmWPsA=w36-h36-p-rp-mo-ba5-br100,"https://lh5.googleusercontent.com/p/AF1QipN4GC2PowDKt-PouUb3QVelVbgy8xUAs1ARp_7X=w300-h225-p-k-no, https://lh5.googleusercontent.com/p/AF1QipOR_FRNTNX1IvnlAzIyiI8TwbVdSZF1zxyTC1b9=w300-h225-p-k-no, https://lh5.googleusercontent.com/p/AF1QipO_qpg2FQUBcoSqpsOrZYbYzLw4w4iLkrrTGfxl=w300-h225-p-k-no, https://lh5.googleusercontent.com/p/AF1QipN3-G5_HVephL617Cn3hpKeg-33p57TL1oXjQI5=w300-h225-p-k-no"
32,Lokesh Timilsena,Uma Maheshwor temple,5,"The temple of Uma-Maheshwar is situated near the Malla-period palace on the top of the Kirtipur hill. To this three-storeyed Shiva-Parvati temple, the local Newars call it the Kwa: Cho Dega:. This temple was built around 1655. According to a copper inscription found in the temple, the temple was built by Patra Vamsha Raut Vishow Nath of Ta: Bahal of Kirtipur in Baisakh of Nepal year 775. In his Temples of Nepal, foreign scholar Ronald M. Bernier has written that this temple was built in the year 1673. According to him, it was four-storeyed. But he has not given any sources.",5 months ago,0,https://www.google.com/maps/contrib/116249252195289030553/reviews?hl=en-GB,https://lh3.googleusercontent.com/a-/ALV-UjXVb4Brhl9Yj5Zqh_QURRUfSosYVGdrxaXSx5GqV8xDcaQdKcI=w36-h36-p-rp-mo-ba3-br100,"https://lh5.googleusercontent.com/p/AF1QipMoBSo86tdEuLMUCgKZW9Znt4YIxjM83wiAtJJv=w300-h450-p-k-no, https://lh5.googleusercontent.com/p/AF1QipOapPJ8heWsN4ZeVzryxcWv9jD_QrDI2nlfwW80=w300-h225-p-k-no, https://lh5.googleusercontent.com/p/AF1QipOHsAYN--qi7t3rjGJ58otJW3V9lMg935oSkLr4=w300-h225-p-k-no"
33,the ALW,Nil Barahi Temple,2,This place is peaceful .there is 2 toilet for men and women but don't go there . You can find there monkey . There is a good view of bhakapur or Kathmandu and a huge tree of mango . Place for sitting . Railings,a month ago,0,https://www.google.com/maps/contrib/103077905242737178379/reviews?hl=en-GB,https://lh3.googleusercontent.com/a-/ALV-UjVHeLpkLwtK3Y-SKSHNpbuHxyFTFmvh1udxjIYU_158K6Dnuy4=w36-h36-p-rp-mo-br100,https://lh5.googleusercontent.com/p/AF1QipNjedsRsQLx7Gi8ML_FNnrybRGMxCZ7SNX74WWx=w600-h450-p-k-no
34,Bibhor Bista,Nil Barahi Temple,4,"It is one of the four Barahis of Kathmandu Valley. Barahi is the form of Lord Vishnu.

There is a natural stone inside the temple which represents the Nil Barahi herself.

There is no roof in this temple which additionally make it a distinct temple.

The road leading upto the temple is blacktopped. The last 5 minutes of the way is a jungle so the environment is refreshing. Be aware of monkeys. You can visit the place if you are around Thimi.",2 years ago,1,https://www.google.com/maps/contrib/102840463420740018903/reviews?hl=en-GB,https://lh3.googleusercontent.com/a-/ALV-UjVY0N4PIl7LjpRImvLQ8LE6_5JnMNrtpiosLvqgN_IZMB--MimJaQ=w36-h36-p-rp-mo-ba6-br100,"https://lh5.googleusercontent.com/p/AF1QipM0mfoLkcpFIOoGtkRVyj5UeD2y6ensFSzDXwE3=w300-h225-p-k-no, https://lh5.googleusercontent.com/p/AF1QipMdg1-q1Dh5yoVYvgFOz8paAUXF_dJ7YLjq20hd=w300-h225-p-k-no, https://lh5.googleusercontent.com/p/AF1QipPiN_8tEjlffT0obqlH9BR_iJcIqVO_tHF5iTiz=w300-h225-p-k-no, https://lh5.googleusercontent.com/p/AF1QipPOKFaXVFtluFYdTayfR2WguiSrvfksAkGwq5A2=w300-h225-p-k-no"
35,Grisma Bhandari,Nil Barahi Temple,5,"Temple located in the middle of a peaceful jungle. But the roads inside the temple area are not pitched or gravelled. Roads are often blocked by the landslide. However this is not an issue as you can park your vehicle outside the Temple and you can roam around on foot. You really need to ignore monkeys inside the temple 😅. It's a peaceful natural area. You can actually plan your dry picnic, remember to carry a Guleli to scare the monkeys....",4 months ago,0,https://www.google.com/maps/contrib/112412504092958511002/reviews?hl=en-GB,https://lh3.googleusercontent.com/a-/ALV-UjXl-H3LV-V9ja8LMbIMi60qkuFwLb5Umt9OqPcxxXHNinhAD2gw=w36-h36-p-rp-mo-ba5-br100,
36,Rajiv Yadav,Nil Barahi Temple,5,"Nil Barahi Temple, known as निल बराही मन्दिर in Nepali, is a revered Hindu temple located on the banks of the Phewa Lake in Pokhara, Nepal. It is dedicated to Goddess Barahi, who is worshipped as a protector and provider of strength to devotees.

The temple is situated on a small island within Phewa Lake, accessible by boats operated from the lakeside. This serene and picturesque setting adds to the spiritual ambiance of the temple, making it a popular pilgrimage site and tourist attraction in Pokhara.

Goddess Barahi is depicted with the head of a boar and the body of a woman, symbolizing her protective and nurturing qualities. She is considered a manifestation of Goddess Durga, revered for her power and ability to overcome obstacles and challenges.

Devotees visit Nil Barahi Temple to seek blessings from Goddess Barahi, particularly for protection from harm, success in endeavors, and overall well-being. Special prayers and rituals are performed by priests and devotees, especially during festivals and auspicious occasions.

The temple complex includes the main shrine of Goddess Barahi, surrounded by smaller shrines dedicated to other Hindu deities. It also features open spaces where devotees can perform rituals, light oil lamps, and offer prayers amidst the natural beauty of Phewa Lake and the surrounding hills.

In addition to its religious significance, Nil Barahi Temple offers stunning views of Phewa Lake and the Annapurna mountain range, making it a tranquil and scenic destination for visitors exploring Pokhara. Boat rides to the temple provide an opportunity for spiritual reflection and appreciation of Nepal's natural beauty.

Overall, Nil Barahi Temple holds cultural, religious, and natural significance in Pokhara, Nepal, attracting pilgrims, tourists, and nature enthusiasts alike. It stands as a symbol of faith, devotion, and reverence for Goddess Barahi and continues to be a cherished spiritual sanctuary in the region.",5 months ago,0,https://www.google.com/maps/contrib/116663519485759928953/reviews?hl=en-GB,https://lh3.googleusercontent.com/a-/ALV-UjUfefZjABqIPteOAjboBreAnbP9mBR390iKGCwbr5ym5x_rQVQR=w36-h36-p-rp-mo-ba5-br100,
37,Naresh Kr Tha,Nil Barahi Temple,5,"One of the 4 barahi of kathmandu Valley. Very powerful and Spiritual hindu goddess. Feminist version of Baraha, one of the powerful avatar (3rd Avatar)of lord Bishnu. Beautiful environment, Best place for picnic, hiking, morning walk, cycling, hang out.",a year ago,0,https://www.google.com/maps/contrib/107696685029683514866/reviews?hl=en-GB,https://lh3.googleusercontent.com/a-/ALV-UjWo6MjdBRNfpREPqtmnBRuYbHTENQXND808IlYHxgpOtJioBRg4aw=w36-h36-p-rp-mo-ba4-br100,"https://lh5.googleusercontent.com/p/AF1QipPIWaVwOUO4pDMDykpwlcuSHO18q3SVkRvfFWba=w300-h450-p-k-no, https://lh5.googleusercontent.com/p/AF1QipMmhPGp0CypL7qUkQd2BT17upjo6K6hRm30FAiz=w300-h450-p-k-no"
38,sandip karmacharya,Nil Barahi Temple,4,"Peaceful, and good place for picnic.",9 months ago,0,https://www.google.com/maps/contrib/115368764521925730475/reviews?hl=en-GB,https://lh3.googleusercontent.com/a-/ALV-UjXNxl7Qhp_w8YwdnQPJ-6woQei1ZdJ4MvInEh7fr9KfoGrx3DfO=w36-h36-p-rp-mo-ba4-br100,"https://lh5.googleusercontent.com/p/AF1QipPZZXOGOSbjTgUcctdL3Qes54mY1OgvMAskYRFL=w300-h225-p-k-no, https://lh5.googleusercontent.com/p/AF1QipPr4X3LNNvsbUbUXuzEf0GKBqTdnldedTu-kMmW=w300-h225-p-k-no, https://lh5.googleusercontent.com/p/AF1QipOIpOO42xKFpEEz21YPcUh1pV6zCzbhhfrE-s_1=w300-h225-p-k-no, https://lh5.googleusercontent.com/p/AF1QipPEB-XsiqLtRkNytt-FpDp0moFfRQDdbN5PIMMP=w300-h225-p-k-no"
39,Kunal Krishna Chaudhary,Nil Barahi Temple,5,Very silent place.,2 weeks ago,0,https://www.google.com/maps/contrib/106362183837396294314/reviews?hl=en-GB,https://lh3.googleusercontent.com/a-/ALV-UjVdlaOZq0zSVetGDHkEyxn-MnZBvkkzfpOcHrd2vg9OKDdrMa48xg=w36-h36-p-rp-mo-ba6-br100,"https://lh5.googleusercontent.com/p/AF1QipP6X2NN3HEJgykP0YG7nhx0DvUx94_ek9JulW3c=w300-h225-p-k-no, https://lh5.googleusercontent.com/p/AF1QipOrRfxpTnBwJXDWWeFEEkd4JO31puGx89zwvCa2=w300-h225-p-k-no, https://lh5.googleusercontent.com/p/AF1QipPgMnBWiTCdHiJ8Xh8M3KSfA8k2alE67slHuIyo=w300-h225-p-k-no, https://lh5.googleusercontent.com/p/AF1QipPudgbfnfn9DJLUpxyAbh0IoryB8P_rdNAmDn8w=w300-h225-p-k-no"
40,Bhim Bhandari,Nil Barahi Temple,4,"Peaceful place! Nil Barahi Temple is a calm spot away from busy life for short break near mulpani. Surrounded by greenery, it's great for quiet moments and spiritual thoughts. The temple looks nice, but sometimes it gets crowded. Still, it's a nice place to relax and enjoy nature.",7 months ago,0,https://www.google.com/maps/contrib/104000325293059108816/reviews?hl=en-GB,https://lh3.googleusercontent.com/a-/ALV-UjWzqlHYNmkcAUxb-mkEzdRt4iAjtq468aVrPUfB443_t2pfPCec=w36-h36-p-rp-mo-ba3-br100,
41,Rawjesh Rajbhandari,Siddhi Kali Temple,5,"The Siddhikali Temple, which has a two-story roof, is situated west of Thimi in Bhaktapur. The temple, also known as Chamunda, is devoted to Lord Kali, Shiva, and Ganesh (Goddess of Astamatrika). There is a rest house, several falcha, numerous minor shrines, and stone taps around the area. The temple is crucial from a religious perspective. Thousands of people come to this temple to celebrate the main festival, known as Bisket Jatra. This temple's surrounding artwork is amazing and well worth viewing. Many Hindu devotees from all around the world make at least one lifetime trip to this stunning temple. We advise you to go to this temple and enjoy a wonderful trip to Bhaktapur.",2 years ago,0,https://www.google.com/maps/contrib/103381238721215750734/reviews?hl=en-GB,https://lh3.googleusercontent.com/a-/ALV-UjX39Md4hkTVu0SQh4ZmsQnp58qXicXvczboGwv_Fj15VQnj06M=w36-h36-p-rp-mo-ba7-br100,"https://lh5.googleusercontent.com/p/AF1QipPh0t8KWEMvdfzgVlqVopiK6wBl3V9UwrkqBWj0=w300-h225-p-k-no, https://lh5.googleusercontent.com/p/AF1QipPm8bqi8O25plHaFVwiPVM_B2CkOO5rHumrXeLE=w300-h225-p-k-no, https://lh5.googleusercontent.com/p/AF1QipPD4sRoI8TxW8X3i8aS8QYH6AyxUlkfB7WUlq6n=w300-h225-p-k-no, https://lh5.googleusercontent.com/p/AF1QipN3Hd1udCWzMyzkA43oZR9rCRPdc-jrOpn8UsU5=w300-h225-p-k-no"
42,bleuu,Siddhi Kali Temple,5,Very beautiful temple. Its like stepping into whole another place.,10 months ago,0,https://www.google.com/maps/contrib/105706720568212528547/reviews?hl=en-GB,https://lh3.googleusercontent.com/a-/ALV-UjUsWBLmwQOrkwt43jFPv7Ph0orQ3SxdAWHUxcN9Tdkr_OqhcwLF=w36-h36-p-rp-mo-ba3-br100,"https://lh5.googleusercontent.com/p/AF1QipMmpEft24EsDT5ARHkSWNxAn2iMQ5C7WjiZalJz=w300-h225-p-k-no, https://lh5.googleusercontent.com/p/AF1QipP2OggsURssdV0XDMSr17x6D_gPboxzqamk4tvz=w300-h225-p-k-no, https://lh5.googleusercontent.com/p/AF1QipNKqWqDAvlEnMDbVLH0NCYleDKgrsByhjcTZIVN=w300-h225-p-k-no, https://lh5.googleusercontent.com/p/AF1QipNYXht6MSQId4AAXJETQTenx1wQNgSgqmamm244=w300-h225-p-k-no"
43,Bichitra Maharjan,Siddhi Kali Temple,5,"Historical and religious place, Ramayan Bhajan on every Friday ☮️☮️",3 years ago,0,https://www.google.com/maps/contrib/101216258331472627708/reviews?hl=en-GB,https://lh3.googleusercontent.com/a-/ALV-UjXl1AUgm8tW7CAhiEHihA-R2wal8JF4bQg6kG3sECuzzN-iYFQ6=w36-h36-p-rp-mo-ba2-br100,"https://lh5.googleusercontent.com/p/AF1QipM0UWNpomBcmxEKXMLAc96HeQhbW8lFyDiXp-fI=w300-h225-p-k-no, https://lh5.googleusercontent.com/p/AF1QipPX_wF9JtWR4ppXBO2wokmSlRm65x3Ty6MPTVKt=w300-h225-p-k-no, https://lh5.googleusercontent.com/p/AF1QipOo5Zueehkcyu210fcaSoaVLn3CaNrfvP30Zzst=w300-h225-p-k-no, https://lh5.googleusercontent.com/p/AF1QipN8cxsiPz-u-5-0VaKAgDNAI3fXBapmUlNPj0ec=w300-h225-p-k-no"
44,suvop 123,Siddhi Kali Temple,5,"Shree Siddhikali Temple also known as Inakow Dyo in local language.  The most beautiful place with different shirne, stone taps, resting place (falcha), picnic spot, and open space for the local people. Morning and evening walk is preferable here. Shree Siddhikali Temple is temple of Goddess Kali is one of the Astamatrika (Matrika Gana ) also known as Chamunda. Here Goddess Kali is with  Riddhi ,Shiddhi and Ganesh. All the Astamatrika goddess are situtated inside the temple on the eastern part.",a year ago,0,https://www.google.com/maps/contrib/113232040178339633136/reviews?hl=en-GB,https://lh3.googleusercontent.com/a-/ALV-UjX12-YgQvZhFuC9vyzmTzQ5V8h3BQhEOjKJ9TrIZav9D5rAQoyx=w36-h36-p-rp-mo-ba2-br100,
45,Krishna Prajapati,Siddhi Kali Temple,5,"The Sidhikali Temple in Thimi is a gem of spiritual serenity nestled in the heart of Nepal. With its intricate architecture and vibrant ambiance, it captivates visitors from near and far. The temple, dedicated to the fierce yet benevolent goddess Sidhikali, exudes an aura of divine energy that draws pilgrims seeking solace and blessings.

Upon entering the temple premises, one is greeted by the mesmerizing sight of intricate carvings adorning its walls, depicting mythological tales and cultural symbols. The air is filled with the fragrance of incense, invoking a sense of tranquility and devotion. Devotees offer prayers and perform rituals with deep reverence, while the sounds of bells and chants echo through the sanctum.

The temple also serves as a cultural hub, hosting vibrant festivals and rituals throughout the year, showcasing the rich heritage of Nepal. Visitors can immerse themselves in the festive spirit, witnessing traditional dances, music performances, and religious processions that celebrate the goddess's divine presence.
Overall, the Sidhikali Temple of Thimi is not just a religious landmark but a spiritual sanctuary that leaves a lasting impression on all who visit, offering a glimpse into the profound faith and cultural richness of Nepal.
JAYA SIDDHIKALI MAI KI JAYA.",8 months ago,1,https://www.google.com/maps/contrib/107709647919723851026/reviews?hl=en-GB,https://lh3.googleusercontent.com/a-/ALV-UjUgl3PKTd2A3D8JqSGPVgHOco-ZoeAA3MtwoV3G_6xrpVqWMUI4=w36-h36-p-rp-mo-ba4-br100,
46,Bedananda Dahal,Siddhi Kali Temple,5,"Beautiful temple, beautiful architecture, powerful gods and goddesses, divine subtle vibes, dhungedhara, falaicha, clean environment and what not...many cultures and jatras including the famous bisket jatra seem to be associated with this temple...really powerful place!!!! I was transported to a different world all the while I was there.",a year ago,0,https://www.google.com/maps/contrib/118423376888438417037/reviews?hl=en-GB,https://lh3.googleusercontent.com/a/ACg8ocLWUpdIFdc3JLYRmTVQA66tb_oULytndu0bWdALFQBcnjYGXA=w36-h36-p-rp-mo-br100,
47,Suzal Gurungz,Siddhi Kali Temple,5,I was there for Sindoor Jatra. Really love historic temple and energy of Jatra.,6 years ago,1,https://www.google.com/maps/contrib/110309353750633376386/reviews?hl=en-GB,https://lh3.googleusercontent.com/a-/ALV-UjVRUseQUPMJfHUepeNSEvkujSGn3d0-2KEWlApjzwmsfWThRem7=w36-h36-p-rp-mo-ba5-br100,"https://lh5.googleusercontent.com/p/AF1QipM8Pk9LzjNfuzULoi8Dy5X_iwlgQhzsD_Ow3FtC=w300-h450-p-k-no, https://lh5.googleusercontent.com/p/AF1QipOzOmA3eR1azHvfI5SapystaP8x6pnHPBHtALXZ=w300-h225-p-k-no, https://lh5.googleusercontent.com/p/AF1QipPQwDNPRCOTYP1UDIdVtolDBB5AhSnDFnfbzKpv=w300-h225-p-k-no"
48,Temperate Ecotel (Green Hospitality: Ecobnb),Siddhi Kali Temple,5,"Historic temple

Events facilities available

Bhajan every morning

Green environment

Ample parking",9 months ago,0,https://www.google.com/maps/contrib/118173216122928648289/reviews?hl=en-GB,https://lh3.googleusercontent.com/a-/ALV-UjWgTjwlJOuVmXgIXfYN15IKS9rO74bplfYkWAnu7HKAQ-qPH-k=w36-h36-p-rp-mo-ba5-br100,
49,thomas teyssier,"Brass and Bronze museum of Bhaktapur, Nepal",1,"So... we spent 1800NPR to enter the city where it is supposed to be ""all-inclusive"". Then you get to the museum and you have to pay again... ""How to milk tourist, lesson 1"".",a year ago,1,https://www.google.com/maps/contrib/109448946278970613623/reviews?hl=en-GB,https://lh3.googleusercontent.com/a/ACg8ocJeAJWZylp6v3GJ9iO_HyFGFwlU7CbeyfVZl6E-VPzENyw9iw=w36-h36-p-rp-mo-ba3-br100,"https://lh5.googleusercontent.com/p/AF1QipPB13eWgrgX4k0o6F2dYr_A4xlUzHMuuu6NPEF5=w300-h450-p-k-no, https://lh5.googleusercontent.com/p/AF1QipNpk7vWmRuScL_Pn6HEtZHV-cWnlYg8J0kC60y2=w300-h450-p-k-no"
50,Dheeraj Dheeraj,"Brass and Bronze museum of Bhaktapur, Nepal",5,HISTORICAL PLACE FOR LOCALS AND FOREIGNS,a year ago,0,https://www.google.com/maps/contrib/109912793598690132943/reviews?hl=en-GB,https://lh3.googleusercontent.com/a-/ALV-UjVVi2BX_oQmFamrLMdOPGCWEEAZ4stYI-YgqojGYjTTxiXs0F8w=w36-h36-p-rp-mo-ba6-br100,
51,Bishnu Yadav,"Brass and Bronze museum of Bhaktapur, Nepal",5,Very wonderful and amazing place,2 years ago,0,https://www.google.com/maps/contrib/106931249806701689662/reviews?hl=en-GB,https://lh3.googleusercontent.com/a-/ALV-UjUvxAtaMEC5-5oZ5IbWMqP_AsYcTDBVN3yHXA_EvYb9DBrAPySo=w36-h36-p-rp-mo-ba4-br100,
52,舞蹈大师,"Brass and Bronze museum of Bhaktapur, Nepal",3,"It's just so so, there aren't many exhibits, but it's a combined ticket, so you can visit it by the way.",8 months ago,0,https://www.google.com/maps/contrib/115286236934751197793/reviews?hl=en-GB,https://lh3.googleusercontent.com/a-/ALV-UjUnUM5RfpuhT78f7eIdWmDXL4hdOiJp2lQXARLyL_HzWbjuAuqH4A=w36-h36-p-rp-mo-ba7-br100,"https://lh5.googleusercontent.com/p/AF1QipN771oGurJ-2BNX-io3uXyau0Bh_OFlEhLrIXh9=w300-h225-p-k-no, https://lh5.googleusercontent.com/p/AF1QipOMrAJmGT0TOI-sYx-epDxSOgLzs-DqunGkoIDV=w300-h225-p-k-no, https://lh5.googleusercontent.com/p/AF1QipOSzGytWe_m3J4VbWKmM3GiOtu6c4qeRiB-Gslv=w300-h225-p-k-no, https://lh5.googleusercontent.com/p/AF1QipPgSKGUjs_zo0XBe8p6R4LvjNyVNCpdMXQCRrYw=w300-h225-p-k-no"
53,Shresta Pote,"Brass and Bronze museum of Bhaktapur, Nepal",3,,a year ago,0,https://www.google.com/maps/contrib/112272370307735279374/reviews?hl=en-GB,https://lh3.googleusercontent.com/a-/ALV-UjUHd-KA0eojnqoSXGVXMukPPbsVBxRcTtCUeLwM5MJrIn9302f-cQ=w36-h36-p-rp-mo-br100,
54,Manoranjan Pal,"Brass and Bronze museum of Bhaktapur, Nepal",5,good,2 years ago,0,https://www.google.com/maps/contrib/101774769631327340775/reviews?hl=en-GB,https://lh3.googleusercontent.com/a-/ALV-UjX-UxBRPuGjia1-jDO22Pl9lP45MqB8xnw9nlldaO4hi1Wl9Bwl=w36-h36-p-rp-mo-ba3-br100,
55,REHAN,"Brass and Bronze museum of Bhaktapur, Nepal",5,,8 months ago,0,https://www.google.com/maps/contrib/109244140262133733658/reviews?hl=en-GB,https://lh3.googleusercontent.com/a-/ALV-UjWtGuEC7VfgVbZuagb97uZ0KqS_XgFofrr6CSzKuycqPEi-kNw=w36-h36-p-rp-mo-ba2-br100,
